Text,IsFake
Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,true
"'I have a perfect voting record from organizations like the Veterans of Foreign Wars, the American Legion and all the other veterans service organizations.'",true
Barack Obama has consistently voted against tougher penalties for criminals.,true
"For the amount of money Hillary Clinton would like to spend on refugees, we could rebuild every inner city in America.",true
"In the history of the United States, 168 presidential nominees have been filibustered, 82 blocked under President Obama, 86 blocked under all the other presidents.",false
Says Jeff Stone = Scott Walker.,false
"Palin 'inherited a city with zero debt, but left it with indebtedness of over $22-million.'",false
Florida is one of only three states that require licenses for commercial interior designers.,false
"After hiring a campaign manager in 2006, I got this $100 and something fee ... for hazardous materials.",true
"In 2009, pre-Hillary, ISIS was not even on the map.",true
Obamacare is not a popular law.,false
"'Nobody has been talking about it (Medicaid fraud), focused on it, or paying attention to it.'",true
"Rick Scott has destroyed over 100,000 jobs.",true
"For every week that (state lawmakers are) able to cut off our timeline, it saves (Georgia taxpayers) approximately $100,000.",false
"'Grateful insurance company executives and their lobbyists' from Bermuda gave McCain $50,000.",false
90 percent of fires in Arizona are human-caused.,false
Today 46 percent of all Floridians owe more on their home than it is worth.,false
"Says that when President Obama visited El Paso, he pronounced that the border with Mexico and the United States was safer than it ever was in history.",false
"Says Texas gained 21,000 doctors due to tort reform.",true
"Technically, (Ted Cruz is) not even an American.",true
Most private sector jobs in the history of Buffalo exist in Buffalo today,false
Rubio's 'got more experience than Obama had.',true
More than 125 jobs have been created at the Milwaukee Job Corps Center.,false
Says a university survey concluded his Massachusetts administration had more women in senior leadership positions than any other state in America.,false
The Ohio Democratic Party has raised $1.1 million since the November election. A very small percentage of that has come from organized labor.,false
Says a careless attitude and poor oversight by the Texas Department of Agriculture led to deaths and illnesses traced to a Texas peanut plant.,false
TheU.S. economyis three times asbig as Chinas.,false
Providence graduation rates are up.,false
Says Alex Jones said that the victims of the Sandy Hook massacre were child actors and no one was actually killed there.,false
"Says no, youre wrong, responding to the assertion that stop-and-frisk was ruled unconstitutional in New York.",true
The majority of revenue generated by a proposed Kenosha casino would be sent to the Seminole tribe in Florida.,true
'I've got the most international experience here.',false
Says Gov. Rick Scott cut more government jobs than were created in the private sector in Florida in 2012.,true
"Florida doesnt regulate assault weapons or .50 caliber rifles or large-capacity ammunition magazines. It doesnt require a permit to purchase a gun. It doesnt require any registration, whatsoever.",false
"Texas is home to millions of Latinas, but the state has never elected a Latina to Congress.",false
"Studies suggest the 2017 College Football Playoff Championship game will bring about 1,700 to 1,800 full-time jobs.",true
Says that he did not exactly say that communities have the right to ban mosques.,true
"Faced with $1 million in campaign debt, Scott Walker is unloading his campaign security costs onto the backs of Wisconsin taxpayers.",true
"George Allen had 40,000 earmarks while he was a senator.",true
We are amassing most of our military strength in a country where fewer than 100 members of al Qaeda remain.,false
'He won't even support his colleague's ... motion to censure the Bush administration for systemic repeated illegal wiretaps.',false
Says Romney said we should ask Pakistan for permission to take a shot at Osama bin Laden.,false
More than 1 million Texans live without affordable health care because Rick Perry failed to partner with the Legislature to find a Texas solution to closing the coverage gap.,false
There are actually half a million fewer government employees now than there were when (President Barack) Obama took office.,false
The Clean Power Plan is something that Sen. Sanders has said he would delay implementing.,true
Says Marco Rubio has the worst voting record there is today.,false
Millions of dollars are spent by Planned Parenthood to elect Democrats to the House of Representatives and the Senate.,false
The biggest job of the surgeon general is to translate health care and health care needs into plain English.,false
"Says Barack Obama is a hypocrite for criticizing President George W. Bushs drone attack program, then using it aggressively as president.",true
Says Measure 11 is one of the most significant reasons for decrease in violent crime.,false
"Says 160,000 kids stay home every day because they are afraid to go to school because of bullying.",true
'We reduced abortion. We increased adoptions by 135 percent.',true
"Wisconsin pays criminal defense lawyers who represent the indigent $40 per hour, the lowest in the country.",false
House Bill 2301 never had a public hearing,false
The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.,false
Theres no plan from Senate Democrats or the White House to replace the sequester.,true
Says U.S. Senate rival Tommy Thompson said he wants to do away with Medicare.,false
The nation as a whole has created jobs at a rate that is two times the rate that we have created jobs here in Wisconsin under Gov. Walker.,false
"I differed with my party on business legislation, on consumer protection, and on free trade agreements.",true
We will have the highest general revenue in state history next year. Conservative pro-growth policies work in our state.,true
Comic strip says government study shows Head Start has little or no impact on the children its supposed to help.,false
"In 2013, Dan Patrick voted against funding to test the backlog of rape kits, allowing rapists to walk free.",true
A majority of the candidates on this stage have supported amnesty ... I have never supported amnesty.,false
Says Pope Francis took the name of a saint who basically reached out to Muslims.,false
"The claim ... that we plan to set up panels of bureaucrats with the power to kill off senior citizens ... is a lie, plain and simple.",false
One-third of the gasoline is purchased by out-of-state people in Virginia,true
"Obamacare is a massive, massive income redistribution with $250 billion a year in Medicaid expansion (and) in the subsidy structure thats basically being paid for by people on Medicare, through Medicare cuts, and a lot of tax increases.",false
The federal tax code has loopholes that are giving incentives for companies that are shipping jobs overseas.,false
"The Republican from Georgia [U.S. Rep. Jack Kingston], he hasnt even been to a NASCAR race.",false
Says Kurt Schrader supports Obamas sequester but wont cut $1.6 million to fund new video games.,true
"In the last year, Wisconsin ranked third in Midwest job growth.",true
"The typical Wisconsin worker makes $5,000 less each year than our neighbors in Minnesota under Gov. Scott Walkers policies.",false
"FIFA pressured Brazil into passing a so-called Budweiser bill, allowing beer sales in soccer stadiums.",false
Leticia Van de Putte voted to stop schools from removing teachers convicted of a felony.,true
"Having an entirely Democrat congressional delegation in 2009, when the [federal stimulus] bill passed, increases the per capita stimulus dollars that the state receives per person by $460.",false
Says a state bill checks the spending habits of the Milwaukee County Board of Supervisors by bringing it in line with other county boards around the state.,false
Recently Rick Scott closed 30 womens health care centers across the state.,true
The income tax that started at 2 percent under Governor Byrne is now 9 percent.,false
Says federal health care overhaul will cost Texas state government upwards of $30 billion over the next 10 years.,true
"Says President Barack Obama has put (up) a stop sign against oil drilling, against any kind of exploration offshore or in Alaska.",true
"Ive created over 40,000 jobs.",true
Passing a federal firearms background check through the NICS database . . . typically takes 90 seconds.,false
The debt-ceiling bill doesnt cut the debt. It will add about $7 trillion in new debt over the next 10 years.,true
"Says Hillary Clinton has been a champion of globalist trade agreements. ... Worst of all, they are now pushing the disastrous 5,000-page Obamatrade the Trans-Pacific Partnership agreement.",true
Says Jeb Bush flip-flop-flip(ped) on immigration.,false
"Ganley said that if elected, he wants to cut the dickens out of Social Security, Medicare and Veterans benefits.",true
"Says Marco Rubio opposes immigration reform. Worse, Rubio supports Donald Trump. His plan would deport 800,000 children, destroying families.",false
"Since 1980, over 145 incidents have been documented of suction entrapment in swimming pools and spas, including 36 deaths of children.",false
The RESTORE Act started as an effort to dedicate as much BP fine money as possible towards Gulf Coast restoration but now could steer money to places like the Great Lakes and West Coast.,false
"Countries with a higher minimum wage than the United States $7.25 an hour include Denmark at $21, Australia at$15.81, Germany at$11and France at$12.35.",false
Joe Morrissey has been a delegate in the General Assembly for eight years with no laws passed to help our black community with education or workforce.,false
Georgia lawmakers balanced the budget without raising taxes on residents.,false
Defends his vote to push retirement age to 70 by saying he is for a process that would not be fully implemented until around the turn of the century.,true
President Obama . . . wants to mandate circumcision.,true
"The president has given 1,100 special waivers to his friends for Obamacare.",true
"Says that three of these five Republicans -- Ben Westlund, Rob Patridge, Max Williams, Lane Shetterly, Lynn Lundquist -- later became Democrats.",true
'The crime decline in the United States would be fairly small if it wasn't for the crime decline in New York City.',true
"Proposed cuts in the House farm bill mean 2 million less people on food stamps, 210,000 children will not receive school lunches or breakfasts.",false
"If it is enacted, the Senate immigration bill is going to make the Border Patrol bigger than the FBI -- you could put one agent every 250 feet.",false
Rick Scott doesnt have any ties to a lobbyist.,true
At my first Lets Get to Work Day we sold out; more than 240 dozen doughnuts by 8:30 a.m.,true
Glen Sturtevant is against smaller class sizes.,true
"Congressional lawmakers earn their salaries FOR LIFE, which for House Minority Leader Nancy Pelosi would add up to $803,700 Dollars a year for LIFE including FREE medical.",true
"President Obamas proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions.",false
"'I have never asked for a single earmark, pork barrel project for my state of Arizona.'",true
"Starting in 2011, 'you will be required to pay taxes' on 'the value of whatever health insurance you are given by the company.'",true
Planned Parenthood is nothing more than a referral service. They dont do anything except profit from killing babies and then selling body parts of those aborted babies.,true
Says Democratic recall opponent Tom Barrett is campaigning on lifting property tax limits.,true
Photo ID is not required for those who vote by mail.,false
We have the lowest per-capita spending of any state in the nation except for South Dakota.,false
Barack Obama was 'a trial attorney for ACORN.',false
"When I ran against incumbent President Gerald Ford, you know how much money we raised? None.",false
President Obama has the worst ratings of any president at the end of his first year.,false
Milwaukee County has a parks capital budget thats bigger than its been in the last 10 years.,true
"Says Charlie Crist wants felons who commit a heinous crime such as intentional permanent disfigurement of a child, you walk out of jail, you immediately get to vote.",true
700 jobs (were) lost because Allen Boyd voted for the health care bill.,true
"Because of (the 1994 crime bill), we had a 25-year low in crime, a 33-year low in the murder rate, and listen to this, because of that and the background check law, a 46-year low in the deaths of people of gun violence.",true
"In 2009, we cut state spending in real terms for the first time in 150 years.",true
"In every poll, John Cornyn always loses to any conservative the voters have heard about.",true
"For the last decade, funding in the health and human services budget has grown at twice the rate as other parts of the budget, and I think that context is important.",false
"In Wisconsin, deaths from domestic violence are at the highest in 10 years.",false
"Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",true
Says there is a plan formulated by Chair (Lynn) Peterson and the cities in Clackamas County to further increase this fee in three years and split it up on projects between the county and cities.,false
"For the state of Florida, there is not an additional cost with implementation of the Common Core standards.",false
Twenty-five or 24 million people are out of work or stopped looking for work.,false
"Education Week says Obama 'hasn't made a significant mark on education,' is 'elusive' on accountability, and a 'staunch defender of the existing public school monopoly.'",true
"Says Trump ties are made in China, not Colorado. Trump suits in Mexico, not Michigan. Trump furniture in Turkey, not Ohio. Trump picture frames in India, not Wisconsin.",false
"Weve had about 3,000 murders in connection with lax border security.",true
"Huckabee 'granted 1,033 pardons and commutations . . . more clemencies than the previous three governors combined.'",false
The proposed transportation bill could be the largest tax increase in Georgia history.,false
"The Internal Revenue Service spent $60,000 on a Star Trek training video.",false
"While in Congress, Nathan Deal was a leader when it came to protecting our borders.",false
'Florida's new fingerprint identification system is improving our rate of solving cold cases by 300 percent.',true
The 2009 stimulus bill failed to get people back to work.,true
"Since 1995, the top 400 wealthiest families have seen their incomes go up 400 percent and their tax rates go down 40 percent.",false
Muslims tried to use Sharia law to influence court decisions in New Jersey and Oklahoma,true
"'Actually, Reagan was a Democrat before he was a Republican.'",false
We can save $125 billion in simply not giving out money to Medicare recipients that dont exist for procedures that didnt happen.,true
The University of Wisconsin System will be much more affordable than just about any other campus in America because going forward we have a cap on it tied to inflation.,true
Gov. Rick Perry used $3.2 billion in stimulus dollars for schools to plug other holes in his budget.,true
On immigration reform,false
The actions Im taking are the kinds of actions taken by every single Republican president and every single Democratic president for the past half-century.,false
"It took us four years to balance the budget. Then I gave you four surplus budgets for the first time in more than 70 years, paid $600 billion down on the national debt.",false
"Says Jon Corzine gave away 14 percent raises over 4 years and he stood on the front steps of the Capitol at a public-sector union rally and said, I will fight to get you a great contract.",false
Weve cut taxes 50 times and look what has happened to our revenues. Theyve grown.,false
Many dont know that Bill Young was once the minority leader in the Florida Senate...because he was the only Republican senator.,false
Says Barack Obama is the only American president who has not visited the D-Day Monument in Normandy on D-Day.,true
Says Oregon is one of only three states that allow the use of gillnets on inland waters.,true
"Obamacare is the biggest job-killer in this country -- millions of Americans have lost their jobs, have been forced into part-time work.",true
"Says Donald Trump made a lot of money from outsourcing jobs thanks to NAFTA but never, ever raised his voice against it when Congress was considering it.",true
'I've spent 20 years devoted to working on behalf of families who are having a tough time and are seeking out the American dream.',false
Says he was a Marine during Vietnam.,true
AARP is endorsing the health care reform bill.,true
Says Mitt Romneys investments created zero jobs.,true
"American Hustleshows the FBI making real-life bribes to Washington politicians. I know, because as your U.S. senator, I turned them down.",false
"'These steps (a middle-class tax cut, national health care plan, foreclosure prevention fund, Social Security fix and more) are all paid for.'",true
Barack Obama and Hillary Clinton are negotiating with the United Nations about doing a treaty that will ban the use of firearms.,true
"The nearly six-year delay in approving Keystone is costing Americans more than 100,000 jobs.",true
Says iPads and iPhones are built in the United States of America.,true
"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population.",true
The Pentagon itself says that we could eliminate 20 percent of U.S. bases.,true
I never called for a partition of Iraq.,false
"In the history department at the University of Texas, out of 50 registered voters, only one is a Republican.",true
Said Republicans made historic gains in state legislatures during last months election,false
We got the highest vote count in the history of the Republican Party.,false
"Metro Atlantans spend over an hour every day or five hours a week commuting, for a total of 260 hours a year.",false
In Cover Florida 'thousands already enrolled and climbing.',false
The Cathedral of Christ the King is one of the Archdiocese of Atlantas largest and fastest-growing parishes.,false
New Jerseys citizens are working at the highest rate in three years.,true
'The money supply has doubled in the last year.',true
"Says Oregons high minimum wage is the reason why by 2011, Oregons restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the states minimum wage began rising above the federal level in 1997.",true
'The president of the United States ... agrees with me' that marriage should be between a man and a woman.,false
The debt ceiling deal will result in the lowest level of annual domestic spending since Dwight Eisenhower was president.,false
The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked.,true
President Obamas suggested reduction in spending for next year: $0.,false
"Rick Perry ended full-day Pre-K for 100,000 Texas children.",true
Says PPS employees have paid their own PERS contributions for many years.,false
Every president since Eisenhower has taken executive action to address immigration issues.,false
Says Alex Sinks plans for governor include $12.5 billion in new spending.,true
"Any child born prematurely, according to the president, in his own words, can be killed.",true
Seventy percent of all uninsured live in households in which at least one person is working.,false
Recent data showed Nevada ranks 50th in the money received from the stimulus bill.,true
"If you want to talk firsts for Bush, this was the first time in American history that a president took us into a war and cut taxes.",false
Nearly half of all persons under 30 did not go to work today.,true
Ted Cruz tried to ban contraception five times.,true
I dont own a single stock or bond I have no savings accounts.,false
Forty percent of the undocumented workers in this country entered the U.S. legally and overstayed their visa.,false
Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.,false
Obama keeps talking about getting rid of all nuclear weapons. Hes already significantly reduced our capabilities there.,true
"Milwaukee has seen an uptick in violence since 2010, and the only period of calm we get is when winter sets in.",false
The numbers of people that support Obamacare and like it have been steadily dropping.,true
"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",false
Obama's wife wrote a paper in college that said America was a nation founded on 'crime and hatred' and that whites in America are 'ineradicably racist.',true
"Says in U.S. Congress, members dont even have to be on the floor for debates or votes.",false
"Says Gov. Rick Scott lost Florida 331,247 jobs.",true
Says North Carolina Republican Senate candidate Thom Tillis supports a plan that would end Medicare as we know it.,true
"In the 1950s and 1960s, the minimum wage was such that it would lift you out of poverty.",false
"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.",true
Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block.,false
"When Obama was interviewed by American reporters in Asia, 'Not one of them asked me about Asia. Not one of them asked me about the economy.'",true
A strong majority of Americans support the Keystone XL pipeline.,false
A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway.,true
The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash wasnt driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past.,false
Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.,true
"Only 15 percent of drug users are African-American, yet 74 percent of all drug offenders sentenced to prison are black",false
"'Gas prices have never been higher, and Exxon Mobil's profits have never been higher.'",true
Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia.,false
"Says As Mayor of Wilsonville, I drove TriMet out of town and replaced their bloated transit system with our own local bus line that offers better service and has saved our businesses millions of dollars.",true
"If Rhode Island applied a 1-percent sales tax on all items exempt from sales tax, ''the state would receive an additional $89,376,857.''",false
Did not vote for tax increases as a member of the West Miami City Commission.,true
Were going to be looking at $8 billion a day that were going to be pouring into foreign countries in order to import that make-up fuel that were going to need to take the place of what we could have gotten out of the gulf.,true
Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,true
Says a trash mound on U.S. 290 is 800 feet tall.,true
"Under the current procedure, if someone on a terror watch list tries to buy a gun, authorities are notified.",false
"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.",true
"In the past 27 months, President Barack Obama has created more private-sector jobs than in the Reagan recovery.",true
States with the highest gun ownership rates also have the highest suicide rates.,false
'I don't do earmarks. I've never done one. I'm not going to do one.',false
"Likens Obamas predicament to 1982, saying, when Reagan just started out, (unemployment was at) exactly the same point. He was two years into his term. The unemployment was well over 10 percent, and it did come out of it.",false
"Says Tom Barrett voted to ban 15 different kinds of guns, even a lot of common deer rifles.",true
The governor having a meeting ... isnt covered by the open meetings act.,false
Says he won the popular vote if you deduct the millions of people who voted illegally.,true
Says his proposed education spending is the highest state funding level in Florida history.,false
"E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia, Iran and China.",true
Says 94 percent of (Marco Rubios) constituents support a universal background check.,false
"Says Tommy Thompsons tax plan amounts to an average tax cut of almost $87,000 for the top 1 percent.",false
"Says Connie Mack takes two homestead exemptions, directly contrary to Floridas Constitution.",true
Nobody has ever escaped from one of our federal 'supermax' prisons.,false
"Says 220,000New Yorkers would have immediately benefitted had President Obamas executive action been affirmed.So almost a quarter million of our fellow New Yorkers who are hurting right now whose rights and opportunities were taken away by the Supreme Court.",true
"'The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit.'",true
Barack Obama and the Democrats have 'proposed a tax for not having health insurance.',false
"The priorities of more than three-quarters of Americans are to increase the minimum wage, create a path to citizenship for illegal immigrants, and require background checks for gun buyers.",true
We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor.,false
One-third of all bank tellers (are) on public assistance.,false
'Bill Clinton's peace dividend . . . cut the military 25 and 30 percent.',false
We wiped out a $3.6 billion deficit without raising taxes.,false
Mr. Hurt would re-open that darn (Medicare) doughnut hole.,false
Animal abuse is often an indicative trait of future acts of violence against humans.,false
"Says that all those who do not answer directly to the president, theyve said (repealing Dont Ask, Dont Tell) is a terrible idea.",true
There has not been a Democratic woman in Congress from New Jersey in almost four decades.,false
The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.,false
"Six of the 10 richest counties in the United States surround Washington, D.C.",false
"The FBI has reopened its investigation into Hillary Clinton ... and discovered another 650,000 emails.",false
"About halfway through fiscal year 2009, Washington has run out of money.",false
Says shes tried over 100 jury cases in Travis County courts.,true
Kelly Ayotte voted to give big oil more than $20 billion in tax breaks.,false
The average age of members of the House of Representatives is 57 years old.,false
Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program.,true
"At the same time gas prices have increased, the share of the oil market controlled by speculators has more than doubled over the past 10 years.",false
"Most federal employees do not have collective bargaining for benefits, nor for pay.",false
African-Americans dont use drugs at a higher level than whites but wind up going to prison six times more.,false
On offshore oil drilling.,false
"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",true
"No one in Rhode Island -- not just children, no one in Rhode Island -- should eat more than one serving of freshwater fish caught in our state each month.",false
The interest on the debt now is going to approach in the next couple of years ... what we spend in the national defense budget.,false
Says President Barack Obamas proposed budget includes two new tax increases that would collect about $14 billion.,false
"The prosecution of state Sen. Don Balfour cost less than $100, excluding prosecutors salaries.",false
Says U.S. Senate rival Tammy Baldwin wants a completely government-controlled health care system that goes far beyond Obamacare and is a Medicare system for all.,false
"You have to be a citizen to vote, but with same-day voter registration, you have places where people just walk in and vote.",true
Rhode Island continues to have the highest rates of substance abuse in the country.,false
"Texas AM University - Commerce offers counseling, safe spaces for students who are afraid of President-elect Trump.",false
"Wars in Afghanistan and Iraq have cost every U.S. family $45,000.",false
"Jerry Brown gave California state employees collective bargaining powers and now, state employees can retire at 55 with much of their salary for life.",false
Obama has jumped the shark and ordered the ocean closed!,true
An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,true
Says Donald Trumps plan to repeal the estate tax would mean the Walmart Walton family would get a $53 billion tax break.,false
"In 2007, Ed Gillespie was paid $300,000 to be the frontman for a coalition that made the individual mandate the centerpiece of its health reform plan.",true
Only nine coalition nations with the U.S. are truly actively involved in fighting the Islamic State.,false
"Says Hillary Clinton presided over $6 billion lost at the State Department, sold uranium to the Russians through (her) faux charity, illegally deleted public records, and murdered an ambassador.",true
"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon.",true
Oil companies can obtain an acre of public land for less than the price of a Big Mac.,false
"'When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.'",false
"Says that while his plan would narrow the time for early voting, it still will be one of the most aggressive early voting time frames in America.",true
The director of the FBI said that we cannot properly vet people coming from the Middle East.,true
"Says his father-in-law, former Gov. Linwood Holton, integrated Virginia public schools.",false
Says Barack Obama has added $16 trillion to the national debt.,true
"Instead of fighting ISIS, (the Saudis) have focused more on a campaign to oust Iran-backed Houthi rebels in Yemen.",false
Hillary Clinton is for open borders.,true
"Says the California flag was supposed to be apear, not a bear.",true
Texas Governor Rick Perrys voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters.,true
"The number of new businesses started per year has dropped by 100,000 during this presidents term.",false
More than 3 million young adults ... have gained insurance under (the Affordable Care Act) by staying on their familys plan.,false
"As governor of Massachusetts, Romney reduced unemployment to just 4.7 percent.",false
Says Rep. Paul Ryans budget proposal would effectively double the interest paid out on existing and future student loans.,true
On the president unilaterally authorizing a military attack that does not involve stopping an actual or imminent threat to the nation.,true
"In some of the states in the U.S., homosexuality remains a felony.",true
"Theres at least 7,500 addicted gamblers in Rhode Island, at least, it could be as high as 22,000.",false
Says U.S. Rep. Stephen Fincher breaks earmark pledge.,true
"Says female genital mutilation is a central African problem, not an Islamic problem, as Bill Maher suggested.",false
"Because of the new health care law, Americans no longer will see their coverage dropped or capped when illness strikes.",false
Says tax revenue was lower than expected in May and thats basically a clear indication the governors counselors are probably right -- that we are still not out of the woods yet.,true
"Congressional Republicans have introduced dozens of bills on social issues and other topics, but zero on job creation.",true
1.53 million jobs are at risk (from potential defense cuts).,false
"The Clinton Foundation took steps that went above and beyond all legal requirements and, indeed, all standard requirements followed by every other charitable organization.",false
Says Hillary Clinton once wanted a wall on the Mexican border.,false
Obama 'closed offshore tax safe havens.',false
'Health care mandate will require imprisonment and fines for Americans who cant afford to purchase insurance or pay hefty government penalties.',true
"On foreign policy, Joe Biden was against aid for Vietnam, said the fall of the Shah was a step forward for human rights in Iran, opposed Reagans defense build-up and voted against the first Gulf War.",false
Says his tax plan wouldnt leave the federal government with a $1.1 trillion hole.,true
"The presidents come out with rules that say, No new coal-fired power plants.",true
"If the U.S. didnt borrow $1.2 trillion every year to fund government operations, that money would be available for entrepreneurs and business people to put to work creating jobs and building and expanding their businesses.",true
"Long-term federal investment in U.S. airports is urgent because there was a recent survey of the top airports in the world, and there was not a single U.S. airport that came in the top 25.",false
'I actually started criticizing the war in Iraq before (Obama) did.',true
The health insurance plan that (members of Congress) have is no different than any other federal employees in the United States government.,false
"Since I was elected, crime rates have been at their lowest in over a decade.",false
U.S. Rep. John Barrows plan puts the IRS in charge of your health care.,true
"In 2006, Arizona had four ballot issues that were 'very tough on illegal immigration... Forty-seven percent of the Hispanics in Arizona voted for them.'",true
"For every [coyote] they kill, the population will replace and usually multiply.",false
"Number of Americans killed by terrorism in the last decade: 24. Number of Americans killed by guns in the last decade: 280,024.",false
Its expressly prohibited by law that you can read and wholly surveil domestic email traffic in the United States.,false
'The Books Sarah Palin tried to have banned.',true
Says unemployment would be at 10 percent if people who have quit looking for work were included in federal labor force calculations.,false
Says Colorado congressional candidate Morgan Carroll voted to allow welfare recipients to use your tax dollars at ATMs at strip clubs and pot dispensaries.,false
'Georgia has the most restrictive ballot access laws in the country.,false
On whether the federal debt limit should be raised,true
"When George W. Bush was governor of Texas, the percentage uninsured went down. Under his successor, Rick Perry, its gone up.",false
"Says his book,The Art of the Deal,is the No. 1 selling business book of all time.",true
Democrats in the 1930s wanted President Franklin Roosevelt to be more conservative.,false
"Says Danny Tarkanian wants to defund Planned Parenthood and would outlaw a womans right to choose, even in cases of rape or incest.",false
Condemning violence against the police and urging support for the police is markedly absent from President Barack Obamas public remarks.,true
'Florida leads the nation in elected officials charged with crimes.',false
Says Donald Trumps Make America Great Again caps are made in China.,true
Sherrod Brown has voted with Barack Obama 95 percent of the time.,false
"Says Sidney Blumenthal wrote that the Benghazi attack was almost certainly preventable. Clinton was in charge of the State Department, and it failed to protect U.S. personnel and an American consulate in Libya.",true
"Gun marketplaces on Facebook mean ANYONE can broker a deal on a gun online, meet the seller in a parking lot somewhere, and walk away with a weapon.",false
'I saw my father march with Martin Luther King.',true
"Over the last four years, 53 percent of black wealth has just disappeared.",false
Our community (Tampa Bay) is one of the 10 most threatened by the sea level rise in the world.,false
Debt doubled under Bush and now its tripling under Barack Obamas watch.,false
"Since Florida passed the stand your ground law in 2005, deaths due to self-defense have jumped over 250 percent.",false
Washington cannot hide from the fact that Congress hiked the national debt ceiling to $14.3 trillion. They cannot hide from the fact . . . that the budget that theyre going forward with has more than a $5 trillion in debt in it over the next five years.,false
Republican House candidateMarilinda Garcia even opposes closing the loophole that allows dangerous criminals to get a gun without a background check.,false
Were bankrupt.,true
"The polling shows over and over again that, unlike Donald Trump, that with me as the nominee, we beat Hillary Clinton.",true
"Says Americans invented Pong, Space Invaders and the iPhone.",false
Russ Feingold got a memo in 2009 that outlined veteran harm at a Wisconsin VA facility and nothing was done.,true
Says she is saving ratepayers $6 million/year.,true
Says recall organizers started their website last November and began work on their effort before he even took office.,true
The rate of uninsured Americans (is) 8.8 percent.,false
"Since the salary for state lawmakers was raised to $79,500, that purchasing power has now been reduced to $53,000.",false
Distracted driving such as texting behind the wheel is behind a rise in traffic deaths on Georgia roadways this year.,false
Says that in the recent year homeowners across Ohio have signed mineral rights agreements and I understand that over a billion dollars worth of leases have been signed to date.,false
SaysBernie Sanders voted for what we call the Charleston Loophole.,false
We dont have any chess grandmasters in the United States.,true
"Obama's plan for health care reform ends exorbitant out-of-pocket expenses, deductibles or co-pays.",false
The No. 1 cause of childhood deaths is preventable accidents.,false
(Jeff) Atwaters bank was so weak that just a few months ago it was shut down by the FDIC.,false
'As long as I have served . . . This is the first time every single solitary decision has required 60 senators.',true
The State of Texas does not even use the E-Verify system to determine if someone is legally in our country when they apply for a job.,false
57% of the jobs created in Austin from 2009 to 2013 do not pay families a living wage.,false
"Says Texas General Land Office has earned the school children of Texas $451,932.89 on wind leases that haven't produced a watt of energy.'",false
'We are within the margin of error.',false
State support for local schools per pupil has decreased by at least 25 percent over the past decade.,false
Each [Corbett administration] budget finished in the black.,false
"Says Hillary Clinton promised, running for the Senate years ago, 200,000 jobs for upstate New York. ... Not only didnt they come, but they lost so many jobs.",false
A couple of hundred American cities are infested by members of the Mexican cartels.,false
Barack Obama's health care plan is 'to mandate health care coverage and have a universal government-run program.',true
Hollywood is #1 in Broward homicides in 2013. Thanks Chief Fernandez!,false
50 percentof murders in Texas have been linked to illegal aliens.,true
Paul Ryan cut embassy security in his budget by $300 million below what we asked for.,false
"Among Syrian refugees and migrants coming into Europe, there look like very few women. Very few children.",true
Ponzi schemer Scott Rothstein gave hundreds of thousands of campaign cash to control Crists appointments of key state judges.,false
Senator Robert Hurt voted for a bill thats raised your electric rates seven times.,true
"Since 2004, there have been some 1,300 attacks (on rail targets). Four thousand people have died. Thousands of injuries.",true
Says Donald Trump said a woman should be punished for exercising her right to choose.,false
